Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) ,Month,Day,DistrictHeatingWater:Facility [J](TimeStep),DistrictCooling:Facility [W](TimeStep),DistrictHeatingWater:Facility [W](TimeStep),ASHP_cooling_COP,ASHP_heating_COP,ASHP_cooling_exergy_efficiency,ASHP_heating_exergy_efficiency,Cooling_demand_W_m2,Heating_demand_W_m2,Cooling_exergy_demand_W_m2,Heating_exergy_demand_W_m2,ASHP_cooling_exergy_efficiency_zero_filled,ASHP_heating_exergy_efficiency_zero_filled
 07/13  22:00:00,07/13 22:00:00,23.2,22.43404680999693,24.54231039892008,22.59604846643898,22.604512948546784,22.58891903854518,22.725708137967807,0.0,0.0,7,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/13  23:00:00,07/13 23:00:00,23.0,22.41662099644597,23.188593080958192,22.6621468607513,22.67347425463791,22.661398774627337,22.828405620702664,0.0,0.0,7,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/13  24:00:00,07/13 24:00:00,22.7,22.369492504448203,22.18994988207622,22.643650978007205,22.664313201310904,22.64988351073832,22.838363584002977,0.0,0.0,7,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/14  01:00:00,07/14 01:00:00,22.5,22.333104394119523,21.203614797132555,22.607703465782976,22.635990769763215,22.622192231614637,22.81837789627696,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/14  02:00:00,07/14 02:00:00,22.2,22.285616880786712,20.15149457978856,22.55387772668102,22.589195850610714,22.576998661774997,22.775175181144395,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/14  03:00:00,07/14 03:00:00,22.0,22.239475208337428,19.13519720752485,22.49175614746992,22.53130293788764,22.520308800198723,22.71649511186282,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/14  04:00:00,07/14 04:00:00,21.6,22.17287109525474,18.214023704680493,22.425440156702013,22.469386892311476,22.461073245069464,22.65328072367697,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/14  05:00:00,07/14 05:00:00,21.3,22.136628657210142,17.348607979606125,22.38204091588338,22.428812476215512,22.42505362246649,22.610465067739884,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/14  06:00:00,07/14 06:00:00,20.9,22.00066402121048,16.551895529813834,22.003619074991644,22.00461957211321,22.00455537506245,22.00932868308204,5112177.557516317,0.0,7,4,0.0,1420.0493215323102,0.0,2.4637746917337204,,0.04211137675388299,,2.7789614902784936,0.0,-0.0103631917577499,0.0,0.04211137675388299,0.0
 07/14  07:00:00,07/14 07:00:00,21.8,22.000000800153515,19.596263850058477,22.00000724290455,22.000023793607298,22.000013123182303,22.000024786344728,10930290.413836172,0.0,7,4,0.0,3036.191781621159,0.0,2.4822600523899787,,0.050154653269476,,5.941666891626534,0.0,-0.0040262176159563,0.0,0.050154653269476,0.0
 07/14  08:00:00,07/14 08:00:00,22.6,22.00000000172916,25.09805092751143,22.00000001887543,22.000000128678185,22.00000003755548,22.00000006831143,38103378.67169336,0.0,7,4,0.0,10584.271853248156,0.0,3.6433681163028853,,0.08369678045920242,,20.712860769565864,0.0,0.042106442235644075,-0.0,0.08369678045920242,0.0
 07/14  09:00:00,07/14 09:00:00,23.5,22.000000000004416,31.252047840840603,22.000000000062137,22.00000000078399,22.00000000012426,22.00000000023072,45558456.36251199,0.0,7,4,0.0,12655.126767364442,0.0,3.7973886423541363,,0.09905633602500036,,24.76541441754294,0.0,0.12586183847604127,-0.0,0.09905633602500036,0.0
 07/14  10:00:00,07/14 10:00:00,24.7,22.00000000000001,37.951500244917554,22.000000000000195,22.000000000004384,22.000000000000387,22.00000000000075,49488733.9211824,0.0,7,4,0.0,13746.870533661779,0.0,3.808710804896658,,0.11516046029494238,,26.901899283095457,0.0,0.24609563972338894,-0.0,0.11516046029494238,0.0
 07/14  11:00:00,07/14 11:00:00,25.9,22.0,44.15562886427887,22.0,22.00000000000002,22.0,22.0,51353439.36819395,0.0,7,4,0.0,14264.844268942763,0.0,3.770705600671497,,0.12966236561316175,,27.915546514565094,0.0,0.3688654291268969,-0.0,0.12966236561316175,0.0
 07/14  12:00:00,07/14 12:00:00,27.1,22.0,49.30437818456333,22.0,22.0,22.0,22.0,42372619.20087347,0.0,7,4,0.0,11770.172000242632,0.0,3.522117298053273,,0.13573343844785013,,23.033604697148007,0.0,0.3980057054225157,-0.0,0.13573343844785013,0.0
 07/14  13:00:00,07/14 13:00:00,27.6,22.0,52.46845584469113,22.0,22.0,22.0,22.0,52857755.881878525,0.0,7,4,0.0,14682.709967188479,0.0,3.69125835150995,,0.1486355677994577,,28.733287607022465,0.0,0.5451682554610437,-0.0,0.1486355677994577,0.0
 07/14  14:00:00,07/14 14:00:00,28.1,22.0,54.478160380345706,22.0,22.000000000000004,22.000000000000004,22.0,54706907.774956286,0.0,7,4,0.0,15196.36327082119,0.0,3.6842573427522334,,0.15472541442352425,,29.738479982037553,0.0,0.6146187629694355,-0.0,0.15472541442352425,0.0
 07/14  15:00:00,07/14 15:00:00,28.6,22.0,54.17691270298542,22.0,22.000000000000004,22.0,22.0,57332044.75901496,0.0,7,4,0.0,15925.567988615267,0.0,3.681387956441174,,0.16097170377037778,,31.165495085352774,0.0,0.6969075641650978,-0.0,0.16097170377037778,0.0
 07/14  16:00:00,07/14 16:00:00,28.4,22.0,53.35968295406292,22.0,22.0,22.0,22.0,59122719.96488526,0.0,7,4,0.0,16422.977768023684,0.0,3.71163901021689,,0.1597268114898002,,32.138899741729325,0.0,0.6968963521838651,-0.0,0.1597268114898002,0.0
 07/14  17:00:00,07/14 17:00:00,28.1,21.999999999999996,51.07191013314304,21.999999999999996,21.99999999999999,21.99999999999999,21.999999999999996,36771553.59779039,0.0,7,4,0.0,10214.320443830664,0.0,3.3095955970108233,,0.13899098317036543,,19.988885408670576,0.0,0.41311943416191904,-0.0,0.13899098317036543,0.0
 07/14  18:00:00,07/14 18:00:00,27.9,21.999999999999996,47.1181613723975,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,26558171.119176507,0.0,7,4,0.0,7377.269755326807,0.0,2.9059825993558634,,0.12003039866004091,,14.43692711414248,0.0,0.2885918006892782,-0.0,0.12003039866004091,0.0
 07/14  19:00:00,07/14 19:00:00,26.8,22.000000000000004,41.52209075163936,22.000000000000004,22.000000000000004,22.000000000000004,22.000000000000004,23470915.614249717,0.0,7,4,0.0,6519.698781736032,0.0,2.7859884737798777,,0.10447396241996755,,12.758706030794583,0.0,0.20749377925737503,-0.0,0.10447396241996755,0.0
 07/14  20:00:00,07/14 20:00:00,25.6,22.0,35.26788943049977,22.0,22.0,22.0,22.0,16143960.312999276,0.0,7,4,0.0,4484.433420277577,0.0,2.3822381363988603,,0.07944547831148188,,8.775799256903282,0.0,0.10704007225089693,-0.0,0.07944547831148188,0.0
 07/14  21:00:00,07/14 21:00:00,24.5,22.0,30.344833703656303,22.0,22.0,22.0,22.0,13308197.687415376,0.0,7,4,0.0,3696.7215798376046,0.0,2.4017421872261013,,0.07095777201120633,,7.2342888059444315,0.0,0.06127637477506749,-0.0,0.07095777201120633,0.0
 07/14  22:00:00,07/14 22:00:00,23.9,22.60313103257871,27.26205282618957,22.80119006465112,23.028782136186265,22.83408498056528,23.22604278080358,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/14  23:00:00,07/14 23:00:00,23.2,22.66011069813443,25.081440998117134,22.942435975650376,23.217739690713582,22.990010812811494,23.466212960103498,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/14  24:00:00,07/14 24:00:00,22.6,22.508857670405085,23.280207611712555,22.841063380736134,23.164569156533204,22.90617977475719,23.45644892801533,0.0,0.0,7,4,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  01:00:00,07/15 01:00:00,22.2,22.454200499400503,21.89020021844726,22.813767866544787,23.154997208435383,22.891074239889026,23.46909639369408,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  02:00:00,07/15 02:00:00,21.7,22.385131878486074,20.616007982344,22.752308250434453,23.101956149971755,22.840935764490165,23.427874160272676,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  03:00:00,07/15 03:00:00,21.3,22.31734734025328,19.38040730744358,22.681950620126887,23.035298603369437,22.780031917880198,23.364877271536628,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  04:00:00,07/15 04:00:00,20.9,22.23839653474072,18.32035015367505,22.60476224578926,22.95786272483078,22.710905018398897,23.28703570832394,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  05:00:00,07/15 05:00:00,20.5,22.15333886547689,17.408698008075923,22.51975275628684,22.870747663385657,22.632971061331972,23.196175460491563,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  06:00:00,07/15 06:00:00,20.1,22.00092838602302,16.576319062205137,22.005433999522445,22.01419815636244,22.00785557122833,22.02565434743062,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  07:00:00,07/15 07:00:00,20.5,22.000001499025743,19.13940610818069,22.000016635314363,22.00012941691915,22.000036222801608,22.000157326056293,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  08:00:00,07/15 08:00:00,21.0,22.00000000116036,24.54093120626027,22.00000002161042,22.00000054588381,22.000000057999227,22.000000303679958,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  09:00:00,07/15 09:00:00,21.4,22.000000000000814,31.28528074462831,22.0000000000286,22.0000000021571,22.00000000008083,22.0000000005364,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,-0.0,0.0,0.0,0.0
 07/15  10:00:00,07/15 10:00:00,23.7,22.0,38.14222313551812,22.00000000000005,22.000000000008576,22.000000000000128,22.000000000001087,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  11:00:00,07/15 11:00:00,26.0,21.99999999999999,43.81008621804217,21.99999999999999,22.000000000000032,21.99999999999999,21.999999999999996,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  12:00:00,07/15 12:00:00,28.3,22.0,47.83977079964798,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  13:00:00,07/15 13:00:00,29.1,21.99999999999999,53.07761561815784,21.99999999999999,21.99999999999999,21.99999999999999,21.99999999999999,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  14:00:00,07/15 14:00:00,30.0,21.999999999999996,57.012267991932376,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  15:00:00,07/15 15:00:00,30.8,22.0,58.26191884846313,22.0,22.0,22.0,22.0,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  16:00:00,07/15 16:00:00,30.4,22.0,56.83668263510362,22.000000000000004,22.0,22.0,22.0,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  17:00:00,07/15 17:00:00,30.0,21.999999999999996,53.16286402462261,21.999999999999996,21.999999999999996,21.999999999999996,22.0,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  18:00:00,07/15 18:00:00,29.6,22.66983073946192,47.56083982256333,23.00413149985337,23.26673817469072,22.946816963808264,23.796253531251185,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  19:00:00,07/15 19:00:00,28.6,22.715631052873928,42.307623734004274,23.184518263661484,23.533160437553395,23.334354139553067,24.740467316987875,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  20:00:00,07/15 20:00:00,27.7,22.744886775854518,36.69085663957236,23.17578015232788,23.57841434935083,23.22964171139449,24.30100973516328,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  21:00:00,07/15 21:00:00,26.7,22.71793960004769,32.05911156204022,23.11751841487526,23.56688743918685,23.1758352816492,24.09195697379992,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  22:00:00,07/15 22:00:00,25.8,22.674141804988015,28.77331458047759,23.091942398063864,23.55915980930795,23.14859751786809,23.98138490297428,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  23:00:00,07/15 23:00:00,24.8,22.61997137315978,26.15945088482768,23.058390197344337,23.53336982483404,23.12611579222068,23.92100790873552,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/15  24:00:00,07/15 24:00:00,23.9,22.56138400833176,24.00681090202758,23.0191685690242,23.496500631407613,23.096472905439708,23.86380503409225,0.0,0.0,7,5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  01:00:00,07/16 01:00:00,23.8,22.54817815170114,22.455213545997783,22.99104759626192,23.46465195409749,23.075105427301125,23.82022017672548,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  02:00:00,07/16 02:00:00,23.7,22.530482559429863,21.32162045772272,22.957590109245523,23.42443257855266,23.046610628818904,23.769153487074675,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  03:00:00,07/16 03:00:00,23.6,22.508842698566028,20.49211448278467,22.918062044102605,23.37654425918444,23.01067900679227,23.71063260199125,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  04:00:00,07/16 04:00:00,23.4,22.471770860818545,20.08714436442024,22.875340445673583,23.323750237864505,22.96981251752516,23.64711869850225,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  05:00:00,07/16 05:00:00,23.1,22.418464552680653,19.92585580489465,22.81955607675009,23.25829708500407,22.91647337733986,23.570286443343484,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  06:00:00,07/16 06:00:00,22.9,22.36925091610223,19.989393148986043,22.767493910042464,23.19480274368023,22.86408472352246,23.495670023999423,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  07:00:00,07/16 07:00:00,23.8,22.41377939037136,21.834329669483974,22.8248170269434,23.3598204073303,22.93815263311898,23.521637615966934,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  08:00:00,07/16 08:00:00,24.8,22.47532156571248,24.831775674806455,22.967955272918623,23.648009044797853,23.04679987364769,23.60831940032064,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  09:00:00,07/16 09:00:00,25.7,22.542380562023272,28.66429338447497,23.145479690266715,23.89813857333852,23.16299889608543,23.72967019685714,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  10:00:00,07/16 10:00:00,26.7,22.618749247387747,32.745710513717576,23.38523511960058,24.06066620943576,23.341396106613733,23.91131952855571,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  11:00:00,07/16 11:00:00,27.8,22.708023618878386,36.63150420605541,23.588414989544543,24.239328136532897,23.496921631003104,24.06765663702844,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  12:00:00,07/16 12:00:00,28.8,22.797031469088957,39.793898100196266,23.78707991733263,24.27318375174,23.6504113929568,24.223816415304317,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  13:00:00,07/16 13:00:00,28.8,22.835602638648837,41.77460457002796,23.93455276055561,24.340648154384585,23.762038423084157,24.337512288473263,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  14:00:00,07/16 14:00:00,28.8,22.872181462291373,42.96984759723925,24.03902366718312,24.40519802210072,23.84526133879075,24.419403600236805,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  15:00:00,07/16 15:00:00,28.8,22.907872232191703,42.95770199860155,24.10297558458352,24.450263458640705,23.90212217689093,24.608121401842368,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  16:00:00,07/16 16:00:00,27.8,22.87491128647377,40.54187253955271,24.037311987791927,24.385321134885285,23.853405992674023,24.55657598779004,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  17:00:00,07/16 17:00:00,26.9,22.8340174559036,37.08805252100454,23.888607099591777,24.249474138490903,23.735595640056573,24.400813089142133,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  18:00:00,07/16 18:00:00,25.9,22.7657540305456,32.06108962663736,23.69645922245347,24.068523495961895,23.58277197786565,24.167584025182364,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  19:00:00,07/16 19:00:00,25.5,22.71933304661323,28.935240911841436,23.553903482872045,23.934030578306547,23.4691562206732,24.012237056080195,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  20:00:00,07/16 20:00:00,25.1,22.67291959043135,27.344863763833303,23.433166707666665,23.813134145576324,23.372622721815045,23.880358838138537,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  21:00:00,07/16 21:00:00,24.7,22.625752790448857,26.38426862224334,23.358839766903863,23.72644531893249,23.311026445627483,23.787436824574417,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  22:00:00,07/16 22:00:00,24.7,22.60702795879845,25.367628011348163,23.27846393332382,23.63669964053884,23.24316974258715,23.693993303468865,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  23:00:00,07/16 23:00:00,24.7,22.586675961815025,24.4194895068896,23.208396286858505,23.55470702570933,23.18251627957021,23.608886224063948,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/16  24:00:00,07/16 24:00:00,24.7,22.69960571232944,23.652922705239487,23.273457038171003,23.59899315202837,23.25383739737797,23.6482299349515,0.0,0.0,7,6,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/17  01:00:00,07/17 01:00:00,24.8,22.69218780620077,23.105870349143554,23.2231630209488,23.5370011839262,23.209493471252227,23.58310555634905,0.0,0.0,7,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/17  02:00:00,07/17 02:00:00,24.9,22.699287394871877,22.794422422048868,23.194568478282942,23.49645962235409,23.184241702836367,23.53958453878932,0.0,0.0,7,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/17  03:00:00,07/17 03:00:00,25.0,22.68935487805486,22.54175152865123,23.145186204782718,23.436239976795108,23.138801385154014,23.479690789647627,0.0,0.0,7,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/17  04:00:00,07/17 04:00:00,25.1,22.67810784949648,22.7140960181834,23.11158073872696,23.39104778262451,23.104232168297923,23.431035387609167,0.0,0.0,7,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/17  05:00:00,07/17 05:00:00,25.2,22.69196514924044,23.13872721965786,23.107706589179703,23.372918242580184,23.100275153000943,23.410421521085677,0.0,0.0,7,0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,-0.0,0.0,0.0
 07/17  06:00:00,07/17 06:00:00,25.3,22.00619711714228,24.058667692616503,22.016638681643123,22.024631116234406,22.01639522839411,22.02574599995922,15459201.92436142,0.0,7,0,0.0,4294.222756767062,0.0,2.388363285660864,,0.07717140703004363,,8.403567038683095,0.0,0.0937798142429543,-0.0,0.07717140703004363,0.0
 07/17  07:00:00,07/17 07:00:00,25.0,22.00000000169495,24.14891803678748,22.00000005910688,22.00000021457607,22.00000005640477,22.000000237266317,16711852.60627252,0.0,7,0,0.0,4642.181279520145,0.0,2.4079816412397004,,0.0753066070596887,,9.084503482426898,0.0,0.0923378296856731,-0.0,0.0753066070596887,0.0
 07/17  08:00:00,07/17 08:00:00,24.8,22.000000000183903,24.542934778452835,22.0000000067446,22.00000002522121,22.0000000064038,22.000000028043974,42671293.59302004,0.0,7,0,0.0,11853.137109172232,0.0,3.656906467292732,,0.11183538387080565,,23.195963031648205,0.0,0.22005318138000615,-0.0,0.11183538387080565,0.0
 07/17  09:00:00,07/17 09:00:00,24.5,22.0000000000116,24.2818248765862,22.000000000456694,22.000000001754536,22.00000000042897,22.000000001964587,46576258.05449208,0.0,7,0,0.0,12937.849459581133,0.0,3.7636021975810667,,0.1111929615498283,,25.318687787830008,0.0,0.21445610526606243,-0.0,0.1111929615498283,0.0
 07/17  10:00:00,07/17 10:00:00,25.0,22.000000000000213,25.826628096457306,22.00000000001041,22.000000000042423,22.000000000009603,22.000000000047613,53424282.76312497,0.0,7,0,0.0,14840.078545312492,0.0,3.8544828997949634,,0.12054412051235995,,29.04124959943736,0.0,0.2951846478004584,-0.0,0.12054412051235995,0.0
 07/17  11:00:00,07/17 11:00:00,25.4,22.000000000000007,27.232027005165996,22.000000000000465,22.00000000000192,22.00000000000041,22.000000000002156,55656309.61710925,0.0,7,0,0.0,15460.08600475257,0.0,3.8606254976869616,,0.12607764361759569,,30.254571437871956,0.0,0.34851954222857495,-0.0,0.12607764361759569,0.0
 07/17  12:00:00,07/17 12:00:00,25.9,22.000000000000004,26.13951585631397,22.00000000000002,22.00000000000008,22.000000000000018,22.000000000000085,44457753.47175349,0.0,7,0,0.0,12349.37596437597,0.0,3.63888555772586,,0.12512950083567392,,24.16707625122499,0.0,0.31933456676190836,-0.0,0.12512950083567392,0.0
 07/17  13:00:00,07/17 13:00:00,25.9,22.0,27.88641329401233,22.0,22.0,22.0,22.0,55911450.03085597,0.0,7,0,0.0,15530.958341904436,0.0,3.8339088196968407,,0.1318357198235073,,30.39326485695584,0.0,0.4016050582487803,-0.0,0.1318357198235073,0.0
 07/17  14:00:00,07/17 14:00:00,25.9,22.0,29.252813753671205,22.0,22.0,22.000000000000007,22.0,58400867.30908268,0.0,7,0,0.0,16222.463141411856,0.0,3.861637135747968,,0.1327892068984511,,31.746503212156274,0.0,0.4194862359051641,-0.0,0.1327892068984511,0.0
 07/17  15:00:00,07/17 15:00:00,25.9,22.0,29.76782271719272,22.0,22.0,22.0,22.0,58895072.14622875,0.0,7,0,0.0,16359.74226284132,0.0,3.866620512663627,,0.13296056910702855,,32.01515119929808,0.0,0.4230360483729027,-0.0,0.13296056910702855,0.0
 07/17  16:00:00,07/17 16:00:00,25.7,21.999999999999996,29.56847183130513,22.0,22.0,22.0,22.000000000000004,58128188.93283536,0.0,7,0,0.0,16146.719148009823,0.0,3.870903930004763,,0.13043004100951341,,31.598276219197306,0.0,0.3961159478605101,-0.0,0.13043004100951341,0.0
 07/17  17:00:00,07/17 17:00:00,25.5,22.0,28.88077720089949,22.0,22.0,22.0,22.0,30986965.765279453,0.0,7,0,0.0,8607.490490355403,0.0,3.228409330007668,,0.10654784169061517,,16.844404090715074,0.0,0.19974729567170046,-0.0,0.10654784169061517,0.0
 07/17  18:00:00,07/17 18:00:00,25.3,22.0,27.811076517002512,22.0,22.0,22.0,22.0,18237111.57671156,0.0,7,0,0.0,5065.864326864323,0.0,2.490665873950419,,0.08047694883288359,,9.913628819695347,0.0,0.11084186042688471,-0.0,0.08047694883288359,0.0
 07/17  19:00:00,07/17 19:00:00,25.0,22.0,26.730928914799005,22.0,22.0,22.0,22.0,15052427.1437778,0.0,7,0,0.0,4181.2297621605,0.0,2.3964007853545395,,0.07494443031023902,,8.1824457185137,0.0,0.08316902305790727,-0.0,0.07494443031023902,0.0
 07/17  20:00:00,07/17 20:00:00,24.6,22.0,25.151395916902366,22.0,22.0,22.0,22.0,11371508.77106293,0.0,7,0,0.0,3158.7524364063693,0.0,2.3827129782636454,,0.07121972626774122,,6.1815116172336,0.0,0.05445343115299833,-0.0,0.07121972626774122,0.0
 07/17  21:00:00,07/17 21:00:00,24.3,22.000000000000004,23.810220604018777,22.0,22.000000000000004,22.0,22.0,9666779.122930434,0.0,7,0,0.0,2685.2164230362314,0.0,2.3793643989278306,,0.06865063507241542,,5.254826659562097,0.0,0.04094901344059921,-0.0,0.06865063507241542,0.0
