Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Day Type Index [](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),BLDG_OCC_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),BLDG_EQUIP_SCH:Schedule Value [](TimeStep),BLDG_SWH_SCH:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2  IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictHeating:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 07/25  23:00:00,25.9,84.0,1.7,180.0,0.0,0.0,3.0,25.564172759422477,25.389339333271253,25.683529651775268,25.80531042367445,25.669204929032298,26.100454848346766,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/25  24:00:00,25.3,87.0,1.0,160.0,0.0,0.0,3.0,24.110890775157473,25.44405764626473,25.769564316563544,25.911699016627435,25.76207929520629,26.247835377054505,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  01:00:00,25.0,88.0,0.8,160.0,0.0,0.0,4.0,22.91759467775438,25.47680046068971,25.815421343117987,25.971021769294376,25.81255716937383,26.3331788149554,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  02:00:00,24.7,90.0,0.7,160.0,0.0,0.0,4.0,21.98666986180075,25.482748642491367,25.81746838124304,25.98060462574368,25.824111817034294,26.3534103064996,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  03:00:00,24.4,92.0,0.5,70.0,0.0,0.0,4.0,21.14987326741003,25.469453442156465,25.798924838871284,25.96223530047346,25.80920652032645,26.338510770573774,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  04:00:00,24.2,93.0,0.7,70.0,0.0,0.0,4.0,20.751184208462079,25.45473261371619,25.780099701354368,25.942747560088735,25.793869086042898,26.315613012303055,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  05:00:00,24.1,93.0,0.8,70.0,0.0,0.0,4.0,20.618247882830464,25.472267185913688,25.78564422768435,25.94445456017677,25.801447748425049,26.31068803836137,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  06:00:00,23.9,94.0,1.0,360.0,0.0,0.0,4.0,21.164010370159983,24.015095110574337,24.021839234611578,24.026015745013646,24.022289860240915,24.03593703661668,0.1,0.1,0.4,0.07,24.0,21.0,0.0,9654671.305309803,0.0,8809150.601187377,0.0,6012129.902671647,0.0,8984817.24210127,0.0,7041131.775490992,0.0,40501900.82676109 
 07/26  07:00:00,24.7,90.0,1.5,360.0,50.0,47.0,4.0,22.591750087208664,24.000194269261927,24.000358431852186,24.000516283226049,24.000370234401268,24.000755920425406,0.2,0.3,0.4,0.19,24.0,21.0,0.0,8664438.69024543,0.0,7764675.286610706,0.0,5562060.988717025,0.0,7821770.413336286,0.0,5762129.592743296,0.0,35575074.971652749 
 07/26  08:00:00,25.6,86.0,2.1,360.0,152.0,32.0,4.0,24.91440651310681,24.000002996888925,24.000006298601499,24.00001023559786,24.000006479411966,24.00001502158421,0.95,0.9,0.9,0.35,24.0,21.0,0.0,12414128.530683756,0.0,9935637.631763235,0.0,6663440.0178101719,0.0,9893232.67773823,0.0,6560210.01158554,0.0,45466648.86958093 
 07/26  09:00:00,26.4,83.0,2.6,140.0,218.0,49.0,4.0,26.59500655145683,24.000000075082484,24.000000182672438,24.000000332498268,24.000000185200365,24.00000047733878,0.95,0.9,0.9,0.38,24.0,21.0,0.0,12187089.060357448,0.0,10195893.341081979,0.0,6966447.050751375,0.0,10042548.109677095,0.0,6774116.321730851,0.0,46166093.883598748 
 07/26  10:00:00,27.7,75.0,2.9,140.0,321.0,25.0,4.0,29.229623834035519,24.000000001000055,24.000000003004375,24.000000005999817,24.000000002967199,24.000000008569239,0.95,0.9,0.9,0.39,24.0,21.0,0.0,12096002.819822785,0.0,10680328.692151759,0.0,7120683.699811346,0.0,10407974.215148462,0.0,7054995.296653594,0.0,47359984.723587948 
 07/26  11:00:00,29.1,68.0,3.3,140.0,366.0,58.0,4.0,31.73969608847197,24.00000000001358,24.000000000051764,24.00000000011203,24.00000000004942,24.000000000159014,0.95,0.9,0.9,0.47,24.0,21.0,0.0,12206147.237599614,0.0,11152416.64247557,0.0,7332464.485187377,0.0,10782086.030515099,0.0,7284159.282437266,0.0,48757273.67821492 
 07/26  12:00:00,30.4,62.0,3.6,180.0,410.0,57.0,4.0,34.157314682741908,24.000000000000158,24.000000000000847,24.000000000001934,24.000000000000776,24.0000000000028,0.5,0.9,0.8,0.57,24.0,21.0,0.0,10830414.189812787,0.0,10447230.571251287,0.0,6667211.836484908,0.0,9983933.587831103,0.0,6801053.6731986119,0.0,44729843.8585787 
 07/26  13:00:00,30.7,62.0,3.8,180.0,429.0,57.0,4.0,35.24983026471821,24.000000000000008,24.00000000000005,24.000000000000115,24.000000000000044,24.00000000000017,0.95,0.9,0.9,0.54,24.0,21.0,0.0,12314961.36004221,0.0,11609966.779478133,0.0,7257204.394061307,0.0,11084582.067831804,0.0,7449154.544127317,0.0,49715869.145540777 
 07/26  14:00:00,30.9,62.0,3.9,180.0,418.0,57.0,4.0,35.94659288170498,24.0,24.000000000000005,24.000000000000008,24.000000000000005,24.000000000000015,0.95,0.9,0.9,0.34,24.0,21.0,0.0,12594952.943544904,0.0,11936740.662629953,0.0,7429875.106995765,0.0,11381090.453581982,0.0,7610078.62077632,0.0,50952737.787528928 
 07/26  15:00:00,31.2,62.0,4.1,160.0,381.0,58.0,4.0,35.88084241126621,23.999999999999998,23.999999999999998,24.0,23.999999999999998,24.000000000000005,0.95,0.9,0.9,0.33,24.0,21.0,0.0,12698510.276300932,0.0,12054232.228246009,0.0,7493455.98589781,0.0,11506291.655715816,0.0,7833022.6074328389,0.0,51585512.7535934 
 07/26  16:00:00,30.8,64.0,3.8,160.0,345.0,26.0,4.0,35.20647865929264,24.0,24.0,23.999999999999994,24.0,24.0,0.95,0.9,0.9,0.44,24.0,21.0,0.0,12541075.13706442,0.0,12031916.81907456,0.0,7479536.065077074,0.0,11510148.682496289,0.0,7934650.213497259,0.0,51497326.9172096 
 07/26  17:00:00,30.4,65.0,3.4,160.0,261.0,24.0,4.0,34.9007725002693,24.0,24.0,24.0,24.0,24.0,0.3,0.5,0.5,0.26,24.0,21.0,0.0,8308717.916958304,0.0,8760786.753882483,0.0,5526830.823456368,0.0,8299824.557328193,0.0,6045930.81931213,0.0,36942090.87093748 
 07/26  18:00:00,30.0,67.0,3.1,160.0,165.0,17.0,4.0,33.583174057309808,24.000000000000005,24.000000000000005,24.000000000000005,24.000000000000005,24.000000000000005,0.1,0.3,0.4,0.21,24.0,21.0,0.0,6260173.28498758,0.0,6761846.462968823,0.0,4328679.457678791,0.0,6399838.883329853,0.0,4796631.0476462519,0.0,28547169.136611299 
 07/26  19:00:00,29.0,73.0,2.6,160.0,71.0,0.0,4.0,31.458306525254949,24.0,24.0,24.0,24.0,24.0,0.1,0.3,0.4,0.15,24.0,21.0,0.0,5687890.584147437,0.0,5837020.469797652,0.0,3786491.3225093239,0.0,5605068.790588153,0.0,4088875.687586359,0.0,25005346.854628926 
 07/26  20:00:00,28.1,79.0,2.0,160.0,7.0,0.0,4.0,29.31532674410926,24.0,24.0,24.0,24.0,24.0,0.05,0.2,0.4,0.17,24.0,21.0,0.0,5056238.576746425,0.0,4999562.6234427769,0.0,3294200.422908079,0.0,4845444.520281667,0.0,3496568.783516542,0.0,21692014.926895489 
 07/26  21:00:00,27.1,85.0,1.5,180.0,0.0,0.0,4.0,27.383601644723126,23.999999999999998,23.999999999999998,23.999999999999998,23.999999999999994,23.999999999999998,0.05,0.2,0.4,0.08,24.0,21.0,0.0,4770908.7008558,0.0,4566565.061191577,0.0,3034014.168618219,0.0,4460323.550457837,0.0,3199842.1406025106,0.0,20031653.621725944 
 07/26  22:00:00,26.8,85.0,1.5,180.0,0.0,0.0,4.0,26.34594353217628,25.136432984383729,25.309296081611053,25.362811697507078,25.290441609825068,25.411696175544497,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  23:00:00,26.6,85.0,1.5,180.0,0.0,0.0,4.0,25.25285478406058,25.33473183774697,25.61639375114878,25.69942106194313,25.596601243742744,25.774066246864689,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/26  24:00:00,26.3,85.0,1.5,180.0,0.0,0.0,4.0,24.465853694260916,25.409189043703678,25.71484850724734,25.812110788286185,25.696908891643138,25.892975567013225,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  01:00:00,26.1,86.0,1.7,180.0,0.0,0.0,5.0,23.884437652358068,25.449121473597147,25.770249570023869,25.87900330933446,25.755337772597984,25.964074711825054,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  02:00:00,25.8,87.0,1.9,180.0,0.0,0.0,5.0,23.30122810828133,25.45790907215395,25.77370532496525,25.889005676758097,25.76389476295164,25.974798107216257,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  03:00:00,25.6,88.0,2.1,270.0,0.0,0.0,5.0,22.709456464872333,25.459795114184155,25.76306722553492,25.884894863050744,25.75599687937235,25.968399392994415,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  04:00:00,25.4,88.0,1.7,270.0,0.0,0.0,5.0,22.118364323697777,25.4494331876886,25.73984507116259,25.864261957068054,25.736966162049634,25.946174406697858,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  05:00:00,25.3,88.0,1.4,270.0,0.0,0.0,5.0,21.59711037977575,25.468670811338066,25.74135068008244,25.866367291889689,25.74194604951833,25.945755771159527,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  06:00:00,25.1,87.0,1.0,160.0,0.0,0.0,5.0,21.720995479022073,24.018380994736874,24.02558020459024,24.02954217241335,24.02558808851472,24.03203950447619,0.1,0.1,0.4,0.07,24.0,21.0,0.0,11064894.410928768,0.0,9583787.204494538,0.0,6364834.9411385259,0.0,9545366.783745528,0.0,6633915.702626353,0.0,43192799.04293371 
 07/27  07:00:00,26.1,83.0,2.0,160.0,57.0,86.0,5.0,23.30519365268806,24.000227463951945,24.00040629513549,24.000596154376014,24.00040882088658,24.000570004263645,0.2,0.3,0.4,0.19,24.0,21.0,0.0,8153499.132437614,0.0,7485547.583695574,0.0,5617678.917979591,0.0,7537196.537574835,0.0,4993555.46780174,0.0,33787477.63948935 
 07/27  08:00:00,27.0,79.0,3.1,160.0,121.0,353.0,5.0,26.077318074630719,24.00000236703938,24.00000494278479,24.000010693901979,24.000004941723007,24.00000723650878,0.95,0.9,0.9,0.35,24.0,21.0,0.0,12171576.353261643,0.0,9933843.132516437,0.0,8450817.652982565,0.0,9905857.760248037,0.0,6124508.748338654,0.0,46586603.64734733 
 07/27  09:00:00,28.0,75.0,4.1,140.0,151.0,560.0,5.0,29.385566370339228,24.00000001866348,24.00000004810598,24.000000173436704,24.00000004707779,24.000000072236877,0.95,0.9,0.9,0.38,24.0,21.0,0.0,12091932.4039753,0.0,10391853.900372874,0.0,10224316.161697887,0.0,10189468.58706072,0.0,6375100.689688329,0.0,49272671.74279511 
 07/27  10:00:00,28.6,72.0,3.9,140.0,157.0,680.0,5.0,33.820726610533608,24.000000000101438,24.000000000331175,24.00000000202798,24.0000000003157,24.000000000509155,0.95,0.9,0.9,0.39,24.0,21.0,0.0,12045890.718689027,0.0,10642401.281064479,0.0,10727178.914489227,0.0,10380508.89466304,0.0,6540535.627381796,0.0,50336515.43628756 
 07/27  11:00:00,29.2,70.0,3.6,140.0,204.0,698.0,5.0,37.97019401463052,24.000000000000637,24.00000000000266,24.000000000022899,24.000000000002456,24.000000000004179,0.95,0.9,0.9,0.47,24.0,21.0,0.0,12133671.836130282,0.0,10949079.102073007,0.0,9310485.332630277,0.0,10616533.557675478,0.0,6733407.644810041,0.0,49743177.47331909 
 07/27  12:00:00,29.8,67.0,3.3,140.0,196.0,754.0,5.0,42.12758563596997,24.000000000000008,24.00000000000002,24.000000000000207,24.00000000000002,24.000000000000037,0.5,0.9,0.8,0.57,24.0,21.0,0.0,10704373.711497577,0.0,9998546.552025598,0.0,7243589.735837093,0.0,9615809.844837025,0.0,6173885.473851711,0.0,43736205.318049009 
 07/27  13:00:00,30.5,64.0,3.1,140.0,198.0,773.0,5.0,44.4925218912935,24.0,24.0,24.000000000000008,24.0,24.0,0.95,0.9,0.9,0.54,24.0,21.0,0.0,12227259.21896514,0.0,11123179.15653232,0.0,7551228.354414469,0.0,10689769.676179871,0.0,6834717.891308762,0.0,48426154.297400567 
 07/27  14:00:00,31.1,62.0,2.8,140.0,172.0,799.0,5.0,46.22639431490914,24.0,24.0,24.0,24.0,23.999999999999998,0.95,0.9,0.9,0.34,24.0,21.0,0.0,12519614.862936665,0.0,11454968.78665347,0.0,7683979.418188443,0.0,10992138.32846199,0.0,7020052.737452159,0.0,49670754.13369273 
 07/27  15:00:00,31.7,60.0,2.6,160.0,142.0,813.0,5.0,46.57892822823027,24.0,24.0,24.0,24.0,24.0,0.95,0.9,0.9,0.33,24.0,21.0,0.0,12594440.38138465,0.0,11679058.239903145,0.0,7784781.566789437,0.0,11196434.999116524,0.0,7731983.923003899,0.0,50986699.11019765 
 07/27  16:00:00,31.5,61.0,2.4,160.0,111.0,818.0,5.0,45.35871245086753,24.000000000000005,24.000000000000005,24.000000000000005,24.000000000000005,24.000000000000005,0.95,0.9,0.9,0.44,24.0,21.0,0.0,12582288.037928526,0.0,11733933.96687503,0.0,7778703.564262283,0.0,11282293.603433226,0.0,10127854.416238683,0.0,53505073.58873774 
 07/27  17:00:00,31.3,62.0,2.3,160.0,77.0,794.0,5.0,44.29450421259145,24.0,24.0,24.0,24.000000000000005,24.0,0.3,0.5,0.5,0.26,24.0,21.0,0.0,8518258.39392532,0.0,8695680.175205723,0.0,5868202.434237238,0.0,8276821.399055605,0.0,10041967.171420936,0.0,41400929.57384482 
 07/27  18:00:00,31.1,63.0,2.1,180.0,73.0,656.0,5.0,41.45844741455781,24.0,24.0,24.0,24.0,24.0,0.1,0.3,0.4,0.21,24.0,21.0,0.0,6612417.943391433,0.0,7101958.955672225,0.0,4788224.534725645,0.0,6709024.086724953,0.0,9588403.369368438,0.0,34800028.88988269 
 07/27  19:00:00,29.9,69.0,2.1,180.0,63.0,357.0,5.0,37.47932464955228,24.0,24.0,24.0,24.0,24.0,0.1,0.3,0.4,0.15,24.0,21.0,0.0,6224755.379914244,0.0,6399359.602928596,0.0,4345539.02536724,0.0,6120691.184456496,0.0,7941900.443254252,0.0,31032245.635920828 
 07/27  20:00:00,28.8,76.0,2.1,180.0,14.0,0.0,5.0,33.43888198029525,24.000000000000005,24.0,24.0,24.0,24.0,0.05,0.2,0.4,0.17,24.0,21.0,0.0,5524997.3636129009,0.0,5445738.713432793,0.0,3832117.624469724,0.0,5303751.101168752,0.0,4988477.773868608,0.0,25095082.57655278 
 07/27  21:00:00,27.6,84.0,2.1,140.0,0.0,0.0,5.0,30.194685699931797,23.999999999999994,23.99999999999999,23.999999999999994,23.999999999999994,23.999999999999994,0.05,0.2,0.4,0.08,24.0,21.0,0.0,5213485.550965942,0.0,4946200.486052886,0.0,3551199.260611245,0.0,4803147.404149207,0.0,4090817.97366994,0.0,22604850.67544922 
 07/27  22:00:00,26.8,86.0,1.7,140.0,0.0,0.0,5.0,28.40247293859425,25.21451852800271,25.352730194202527,25.501837119423479,25.327530517140418,25.635785638647698,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  23:00:00,26.0,88.0,1.4,140.0,0.0,0.0,5.0,26.36164415910738,25.421848222713736,25.67803518268158,25.886168440870365,25.651310133438874,26.099130761454025,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/27  24:00:00,25.2,90.0,1.0,140.0,0.0,0.0,5.0,24.73909922848583,25.467676824735013,25.759870101865994,25.997964261457406,25.735225108753043,26.246723779891569,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  01:00:00,24.8,91.0,0.7,140.0,0.0,0.0,6.0,23.375056893932319,25.4917908517408,25.8013184308956,26.055029391954944,25.789863641027737,26.32611064875827,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  02:00:00,24.5,93.0,0.3,140.0,0.0,0.0,6.0,22.202544688339839,25.5020392226354,25.809765272262277,26.070120774688435,25.803418885053394,26.349946732893604,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  03:00:00,24.1,94.0,0.0,0.0,0.0,0.0,6.0,21.177771739628747,25.48411923721611,25.786518426019783,26.04899978497389,25.78655244321259,26.33164071479905,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  04:00:00,24.2,95.0,0.0,0.0,0.0,0.0,6.0,20.956454260448966,25.50335969925712,25.808838637991987,26.06575757545717,25.808022785076525,26.345898318979058,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  05:00:00,24.2,95.0,0.0,0.0,0.0,0.0,6.0,21.07339708953606,25.530523685001975,25.831147762676904,26.081011764501488,25.830729527814336,26.35629716982562,0.0,0.1,0.4,0.08,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  06:00:00,24.3,95.0,0.0,0.0,0.0,0.0,6.0,22.22214477038958,24.01637291016374,24.02325918135893,24.030003731498689,24.0232375493853,24.037860904486779,0.1,0.1,0.4,0.07,24.0,21.0,0.0,10583863.375048286,0.0,9547455.067106333,0.0,6770138.799274223,0.0,9552334.31652762,0.0,7586543.595810315,0.0,44040335.15376677 
 07/28  07:00:00,25.3,90.0,0.0,0.0,43.0,0.0,6.0,23.730551211859127,24.000218824392897,24.00039590897876,24.00058433712794,24.00039183856554,24.000821465732675,0.2,0.3,0.4,0.19,24.0,21.0,0.0,9090626.36187703,0.0,8124629.434170101,0.0,5492395.40859076,0.0,8059496.441215105,0.0,5969363.721448882,0.0,36736511.367301877 
 07/28  08:00:00,26.3,86.0,0.0,0.0,129.0,26.0,6.0,25.876901810026096,24.00000341816688,24.000007087598747,24.00001168708569,24.00000692899446,24.000016624397408,0.95,0.9,0.9,0.35,24.0,21.0,0.0,12703704.085700471,0.0,10161406.716379544,0.0,6703845.839601204,0.0,10050872.597405348,0.0,6713691.502565046,0.0,46333520.74165162 
 07/28  09:00:00,27.3,81.0,0.0,0.0,233.0,18.0,6.0,28.48694810127538,24.000000045155639,24.00000011259415,24.00000020545053,24.000000107405833,24.000000292918384,0.95,0.9,0.9,0.38,24.0,21.0,0.0,12418146.07587855,0.0,10525962.725234483,0.0,7017918.341083145,0.0,10286150.57772434,0.0,6996449.906219011,0.0,47244627.62613953 
 07/28  10:00:00,28.9,76.0,0.3,0.0,335.0,77.0,6.0,32.331125107601348,24.00000000032564,24.000000001035145,24.000000002197319,24.000000000952669,24.00000000295673,0.95,0.9,0.9,0.39,24.0,21.0,0.0,12484811.00599303,0.0,11129648.472825068,0.0,7743286.7031796709,0.0,10759015.453087388,0.0,7332297.320652828,0.0,49449058.955737989 
 07/28  11:00:00,30.5,71.0,0.7,0.0,394.0,167.0,6.0,36.2335803293319,24.000000000002406,24.000000000010098,24.000000000024529,24.000000000008883,24.00000000003115,0.95,0.9,0.9,0.47,24.0,21.0,0.0,12735698.542787362,0.0,11781146.919320057,0.0,8121732.59284763,0.0,11286668.227596876,0.0,7658779.503336291,0.0,51584025.78588822 
 07/28  12:00:00,32.1,66.0,1.0,180.0,416.0,258.0,6.0,40.38718950200723,24.000000000000015,24.000000000000087,24.00000000000022,24.00000000000007,24.000000000000278,0.5,0.9,0.8,0.57,24.0,21.0,0.0,11452413.769235123,0.0,11090937.260164636,0.0,7229490.816829055,0.0,10508922.333968642,0.0,7189547.485317913,0.0,47471311.66551537 
 07/28  13:00:00,31.9,69.0,1.7,180.0,435.0,257.0,6.0,42.02280376005031,24.0,24.0,24.000000000000008,24.0,24.000000000000008,0.95,0.9,0.9,0.54,24.0,21.0,0.0,13005664.327358285,0.0,12238269.328934834,0.0,7735941.245002697,0.0,11600719.47885869,0.0,7831162.523691308,0.0,52411756.90384582 
 07/28  14:00:00,31.7,73.0,2.4,180.0,424.0,257.0,6.0,42.67514417655558,24.0,23.999999999999998,24.0,24.0,24.0,0.95,0.9,0.9,0.34,24.0,21.0,0.0,13315463.06187295,0.0,12568529.11364359,0.0,7893233.945194182,0.0,11903882.017857729,0.0,7995077.443446146,0.0,53676185.5820146 
 07/28  15:00:00,31.5,76.0,3.1,340.0,481.0,145.0,6.0,34.54998899600448,24.0,24.0,24.0,24.0,24.0,0.95,0.9,0.9,0.33,24.0,21.0,0.0,13390935.331180742,0.0,12538046.179095405,0.0,7879259.786029226,0.0,11920687.64144188,0.0,8273386.409063137,0.0,54002315.34681039 
 07/28  16:00:00,30.9,78.0,2.4,340.0,425.0,115.0,6.0,35.46480200812791,24.000000000000005,24.000000000000005,24.000000000000005,24.000000000000005,24.000000000000005,0.95,0.9,0.9,0.44,24.0,21.0,0.0,13407071.790262824,0.0,12924520.202309436,0.0,8081909.927793967,0.0,12263662.332502462,0.0,9092812.029804564,0.0,55769976.282673258 
 07/28  17:00:00,30.4,80.0,1.7,340.0,319.0,111.0,6.0,37.59916728829745,24.0,24.0,24.0,24.0,24.0,0.3,0.5,0.5,0.26,24.0,21.0,0.0,9110682.853859239,0.0,9583536.288721215,0.0,6070266.52183992,0.0,8981718.653997247,0.0,7419508.110028106,0.0,41165712.42844573 
 07/28  18:00:00,29.8,83.0,1.0,320.0,183.0,137.0,6.0,36.41738287796002,24.000000000000005,24.0,24.000000000000005,24.000000000000005,24.000000000000005,0.1,0.3,0.4,0.21,24.0,21.0,0.0,7003607.800737746,0.0,7518143.140690481,0.0,4810449.954839487,0.0,7033992.944663757,0.0,6430895.398199663,0.0,32797089.23913113 
 07/28  19:00:00,29.1,86.0,1.2,320.0,82.0,178.0,6.0,34.199020782928048,24.0,24.0,24.0,24.0,24.0,0.1,0.3,0.4,0.15,24.0,21.0,0.0,6547592.15393005,0.0,6615542.087762809,0.0,4254019.315969522,0.0,6319937.717177873,0.0,6147878.118913729,0.0,29884969.393753984 
 07/28  20:00:00,28.5,88.0,1.3,320.0,13.0,0.0,6.0,31.433419018761496,24.0,24.0,24.0,24.0,24.0,0.05,0.2,0.4,0.17,24.0,21.0,0.0,5815330.398061434,0.0,5640318.724340091,0.0,3691877.72427631,0.0,5447340.542297228,0.0,4450393.939735917,0.0,25045261.32871098 
 07/28  21:00:00,27.8,91.0,1.5,140.0,0.0,0.0,6.0,29.220808968348348,24.0,24.0,24.0,24.0,24.0,0.05,0.2,0.4,0.08,24.0,21.0,0.0,5469237.917798953,0.0,5106971.242291081,0.0,3383123.4503239828,0.0,4949494.268543294,0.0,3805937.4279908856,0.0,22714764.306948194 
 07/28  22:00:00,27.3,92.0,1.5,140.0,0.0,0.0,6.0,27.91773009575593,25.22767047914754,25.368039481806883,25.429981464805196,25.34086715986016,25.544167238089693,0.05,0.1,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  23:00:00,26.8,93.0,1.5,140.0,0.0,0.0,6.0,26.395970993780716,25.444278313009418,25.718399600079225,25.804321020676967,25.688712671274396,25.97844500118315,0.05,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  24:00:00,26.3,94.0,1.5,250.0,0.0,0.0,6.0,25.094235840659743,25.516130874870563,25.810678139968084,25.916274120076893,25.786371428948777,26.105676513858215,0.0,0.05,0.4,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  01:00:00,25.7,94.0,1.5,250.0,0.0,0.0,7.0,23.962015196228536,25.41525830599612,25.730581152929124,25.854866287066096,25.711474573410663,26.059534253869029,0.0,0.05,0.3,0.05,26.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
