Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ATTIC:Zone Air Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Temperature [C](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),ATTIC IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeatingWater:Facility [J](TimeStep) 
 11/30  07:00:00,3.2,-2.517274164489784,21.981600601166384,21.987028144187626,21.98039166220488,21.97958371490905,21.98109003040829,0.0,0.0,10240124.655734517,8.92958434467966e-10,6365782.645779442,3.720660143616525e-10,5120388.42091013,4.46479217233983e-10,8521263.111658385,1.3394376517019489e-9,4979507.75115556,5.208924201063135e-10,0.0,35227066.58523803 
 11/30  08:00:00,3.6,-2.2349277753950307,22.0,22.0,22.0,22.0,22.000000000000004,0.0,0.0,9310830.191758683,0.0,8940040.543975072,0.0,6950619.221556806,0.0,11512977.916949028,0.0,6818975.984570783,0.0,0.0,43533443.858810365 
 11/30  09:00:00,3.9,0.3247988301800483,21.999999999999996,22.000000000000004,21.999999999999996,22.0,21.999999999999996,0.0,0.0,7386167.131928053,3.2741809263825417e-10,6105296.749307143,4.092726157978177e-10,4582617.0166227715,3.2741809263825417e-10,8936553.621102277,0.0,5261103.579586428,8.185452315956354e-11,0.0,32271738.098546673 
 11/30  10:00:00,6.3,5.82416294002105,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,4781274.4469863055,1.1693503308509076e-10,1546364.657134055,1.948917218084846e-10,2035225.1691377633,5.846751654254538e-11,6163886.285552842,4.67740132340363e-10,3519496.001239815,2.7284841053187837e-10,0.0,18046246.560050778 
 11/30  11:00:00,8.6,13.166659198717202,21.999999999999986,21.999999999999986,21.999999999999986,21.999999999999986,21.999999999999986,0.0,0.0,3063703.7972269366,2.2919266484677792e-10,1.7189449863508344e-10,592894.8013688652,1207786.9824639065,9.00399754755199e-11,4410953.8759292755,4.911271389573812e-10,2411413.1215370996,1.3096723705530167e-10,592894.801368865,11093857.777157217 
 11/30  12:00:00,11.0,15.664075765195307,22.0,21.999999999999996,22.0,22.0,22.0,0.0,0.0,1692666.052460189,1.0231815394945443e-10,6.821210263296962e-11,364176.56163737667,1215792.5433299593,6.821210263296962e-11,3169622.1293250863,2.0463630789890885e-10,1670020.769241033,1.0231815394945443e-10,364176.5616373766,7748101.494356267 
 11/30  13:00:00,11.5,17.294369159590932,22.0,22.000000000000004,22.0,21.999999999999996,22.0,0.0,0.0,649657.8118120786,43.301750025341335,42.28418498894939,669639.4152143486,874978.9738436406,56.20690212522277,2184964.798352788,139.05679034976401,1102776.5398710554,70.54703183621314,669597.1310293596,4812069.011405226 
 11/30  14:00:00,12.0,18.457459335673008,22.0,22.0,22.0,22.0,22.0,0.0,0.0,882095.1770058342,2.5579538487363607e-11,1.2789769243681803e-11,281042.92748657794,976293.9570130038,1.0231815394945443e-10,2246136.1541055124,3.069544618483633e-10,1108623.3349339273,2.0463630789890885e-10,281042.92748657794,5213148.623058276 
 11/30  15:00:00,12.5,18.470990405090006,22.000000000000004,22.0,22.0,21.999999999999996,22.000000000000004,0.0,0.0,443172.5814216989,0.0,2.0463630789890885e-10,339080.4462232372,790812.835068124,1.0231815394945443e-10,1866514.0235927,4.092726157978177e-10,851442.8306400974,1.0231815394945443e-10,339080.446223237,3951942.2707226193 
 11/30  16:00:00,12.1,17.186312060558222,22.0,22.0,22.0,22.000000000000004,22.0,0.0,0.0,436957.11678191554,8.185452315956354e-11,71956.82115049407,1.0231815394945443e-11,891623.8102890825,1.6370904631912708e-10,1985826.3746082867,1.6370904631912708e-10,964867.1995355384,8.185452315956354e-11,0.0,4351231.322365317 
 11/30  17:00:00,11.8,15.119637456933217,22.0,22.0,22.0,22.0,22.0,0.0,0.0,425603.94976985577,6.394884621840902e-12,519923.6428972707,1.2789769243681803e-11,1034762.851624652,1.0231815394945443e-10,2166742.6876078662,5.1159076974727213e-11,1169623.0369722978,5.1159076974727213e-11,0.0,5316656.168871943 
 11/30  18:00:00,11.4,13.023564184578444,21.999999999999996,21.999999999999996,21.999999999999996,22.0,21.999999999999996,0.0,0.0,1054328.2509537512,2.923375827127269e-11,1291339.200916594,1.1693503308509076e-10,1506384.4461581304,1.1693503308509076e-10,2938424.7333911587,2.338700661701815e-10,1668324.9155579393,1.4616879135636345e-10,0.0,8458801.546977572 
 11/30  19:00:00,11.0,11.56410335873882,22.0,22.0,22.0,22.0,22.0,0.0,0.0,1814829.981403386,2.0463630789890885e-10,2063132.745507037,1.6370904631912708e-10,1942633.5301188095,0.0,3619108.1071830867,4.092726157978177e-10,2107582.2670279415,8.185452315956354e-11,0.0,11547286.63124026 
 11/30  20:00:00,10.7,10.628898847070523,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2161318.3435596107,0.0,2455401.0261286665,1.3642420526593924e-10,2138219.4417227306,4.092726157978177e-10,3897624.4047131753,5.456968210637569e-10,2297052.3122188114,0.0,0.0,12949615.528342996 
 11/30  21:00:00,10.4,9.963024542619443,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2340076.9642859735,1.3642420526593924e-10,2697148.5338927917,43.290556892179666,2241008.5438989704,35.120553259639564,4040996.9646841055,63.11302084759518,2399638.8510853844,37.393270856955496,0.0,13718690.94044537 
 11/30  22:00:00,10.1,9.392206221461983,22.0,22.0,22.0,22.000000000000004,22.0,0.0,0.0,2478343.7921865275,4.092726157978177e-10,2897415.2235455853,6.139089236967266e-10,2324860.30299754,0.0,4144990.9030225053,0.0,2475987.73436668,6.139089236967266e-10,0.0,14321597.956118837 
 11/30  23:00:00,9.8,8.948375824703568,20.771549185658074,20.992682779663724,20.801716531689703,20.721127370860355,20.746833444617412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 11/30  24:00:00,9.5,8.493950506595052,20.217848245943394,20.591421945507662,20.350244700499307,20.25453810873366,20.28401968479734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  01:00:00,9.1,7.723729298358401,19.995298681707844,20.32702946903531,20.057128509009488,19.9544231102484,19.97916785482022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  02:00:00,8.6,6.982542235530016,19.762620862288767,20.08888390996236,19.81083393373726,19.71117202608543,19.730091247363955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  03:00:00,8.1,7.23683490369414,19.55494161613563,19.64924680658803,19.407540500691248,19.332388034184547,19.326311101246656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  04:00:00,7.5,6.4532250415158785,19.3666239766193,19.668723823128065,19.39832388360069,19.313364332087655,19.312406279455317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  05:00:00,7.0,5.899265782739954,19.187320345757385,19.447784569826833,19.18614472835209,19.118359142574747,19.102838282059718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  06:00:00,6.5,6.031462680915396,19.04003388830975,19.10998767765152,18.88323043444305,18.839638645937562,18.803616521341336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  07:00:00,5.7,5.2867649313345275,21.984917399354718,21.984846250295163,21.982114671199742,21.98170650554273,21.981227335637616,0.0,0.0,7686421.881946697,3.2741809263825417e-10,5792542.709393774,9.00399754755199e-10,4213806.824640198,2.455635694786906e-10,7047222.55906921,7.366907084360719e-10,4343174.782327929,4.092726157978177e-10,0.0,29083168.757377803 
 12/01  08:00:00,4.9,4.40273870324432,21.99971319627117,21.999624457156727,21.999527488277927,21.99951268648874,21.999493827549056,0.0,0.0,8044788.506315176,1.6370904631912708e-9,9013138.127916789,1.0913936421275139e-9,6083432.785487739,1.0913936421275139e-9,9971902.32113691,2.1827872842550278e-9,6251175.393082192,8.185452315956354e-10,0.0,39364437.133938804 
 12/01  09:00:00,4.2,4.264889993583585,21.99999990294231,21.99999972734525,21.99999958869247,21.999999568469942,21.99999953273662,0.0,0.0,6612139.212238344,0.0,7372079.971274926,3.2741809263825417e-9,4865306.769656887,0.0,8028584.161503491,0.0,4998165.079638324,0.0,0.0,31876275.19431197 
 12/01  10:00:00,4.3,6.170171537672173,21.999999999719392,21.99999999921407,21.999999998562043,21.99999999808746,21.999999997875538,0.0,0.0,5140677.377401393,4.67740132340363e-10,4047973.0482785082,4.67740132340363e-10,2959822.3953342796,2.338700661701815e-10,6264391.668185821,2.338700661701815e-10,3855271.267965981,8.185452315956353e-10,0.0,22268135.75716598 
 12/01  11:00:00,4.4,8.982078993573788,21.9999999999995,21.99999999999951,21.999999999997566,21.999999999994902,21.99999999999437,0.0,0.0,4351626.151856024,2.97652811489322e-10,1169258.9042781452,9.301650359041312e-11,1955873.2618471943,1.1161980430849576e-10,5289220.387601585,3.720660143616525e-10,3161148.4614500967,1.8603300718082624e-10,0.0,15927127.167033045 
 12/01  12:00:00,4.5,12.084209522119796,22.0,22.0,21.999999999999996,21.999999999999986,21.999999999999986,0.0,0.0,3833518.3241843013,3.720660143616525e-10,1.2092145466753706e-10,654783.8162314233,2161276.31187961,1.8603300718082624e-10,4767716.140279926,7.44132028723305e-11,2746002.823918698,0.0,654783.8162314232,13508513.600262536 
 12/01  13:00:00,4.2,13.952704452910897,22.0,22.0,22.0,21.999999999999996,22.0,0.0,0.0,1763851.8467303612,1.0231815394945443e-10,8.185452315956354e-10,4060162.296106949,1479967.6489739046,1.0231815394945443e-10,3226521.5889727706,2.7284841053187847e-10,1754720.0392438022,6.821210263296962e-11,4060162.296106948,8225061.123920837 
 12/01  14:00:00,3.9,14.449044876380047,22.0,22.000000000000004,22.0,22.0,22.000000000000004,0.0,0.0,3551371.0238075834,6.139089236967266e-10,3.069544618483633e-10,1440129.1989852157,2250487.8938570595,0.0,4427719.965249984,0.0,2161412.561047137,0.0,1440129.1989852153,12390991.443961762 
 12/01  15:00:00,3.6,12.977455659012165,22.0,21.999999999999996,22.0,22.0,22.0,0.0,0.0,3524950.768174522,2.7284841053187847e-10,443070.23024611344,8.526512829121202e-12,2331842.347587588,0.0,4415815.087784787,1.3642420526593924e-10,1970483.4642923018,1.3642420526593924e-10,0.0,12686161.898085311 
 12/01  16:00:00,3.0,10.656671400641066,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999996,0.0,0.0,3710702.743522247,3.637978807091713e-10,1792505.8585438395,9.094947017729282e-11,2597816.170896116,9.094947017729282e-11,4717920.803742121,1.8189894035458565e-10,2235796.6997548207,9.094947017729282e-11,0.0,15054742.276459143 
 12/01  17:00:00,2.3,7.70918090446837,22.0,22.0,22.0,22.0,22.0,0.0,0.0,3991579.3634707406,7.44132028723305e-11,3219157.755578968,2.97652811489322e-10,2966956.2591501144,1.48826405744661e-10,5211164.097925259,7.44132028723305e-11,2887171.2234029723,0.0,0.0,18276028.699528053 
 12/01  18:00:00,1.7,4.927451319061827,21.999999999999993,21.999999999999993,21.999999999999993,21.99999999999999,21.999999999999996,0.0,0.0,2342680.92443994,1.3642420526593924e-10,2342486.442855538,9.094947017729282e-11,2524789.8104237802,2.2737367544323206e-10,4409708.838543983,2.7284841053187847e-10,2568044.1653005136,1.8189894035458565e-10,0.0,14187710.181563752 
 12/01  19:00:00,1.6,3.360885124148017,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2371539.558331067,2.455635694786906e-10,2903135.065396404,0.0,2722891.685933713,2.455635694786906e-10,4648891.957316415,3.2741809263825417e-10,2803729.892360187,0.0,0.0,15450188.159337785 
 12/01  20:00:00,1.5,2.4142672382609116,22.0,22.0,22.0,22.0,21.999999999999996,0.0,0.0,2792808.123232881,1.0231815394945443e-10,3461757.327206578,1.0231815394945443e-10,2994785.3392346944,2.0463630789890885e-10,5044373.128074861,6.139089236967266e-10,3077353.4918935634,0.0,0.0,17371077.409642577 
 12/01  21:00:00,1.4,1.8794103762695582,22.0,22.0,22.0,22.0,22.0,0.0,0.0,2854822.3042078195,0.0,3687017.7824788624,4.092726157978177e-10,3080898.302806521,4.092726157978177e-10,5146509.917635834,4.092726157978177e-10,3159822.0207275767,0.0,0.0,17929070.327856608 
 12/01  22:00:00,1.3,1.4380061130833592,21.999999999999996,22.000000000000004,22.000000000000004,22.000000000000004,22.0,0.0,0.0,3052402.6414367296,2.0463630789890885e-10,3982976.7566976836,2.5233031277366536,3209268.998415421,1.853211496018048,5308947.592286784,3.1040153303365514,3271989.2564783245,1.7613571249967208,0.0,18825576.003427863 
 12/01  23:00:00,1.1,1.0160335019798006,20.249519312721194,20.683438958448967,20.44669374442709,20.4371564987293,20.43082530230159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/01  24:00:00,1.0,0.5522111357924249,19.55762444385426,20.072511708863203,19.781299404444432,19.77310405201363,19.765623910845015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  01:00:00,1.4,0.46562435972744015,19.192781176411618,19.670665599246856,19.33462640387621,19.325820754339478,19.314971314996882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  02:00:00,1.8,0.6236391751756599,18.94056857229414,19.365232996340513,19.01553026167815,19.013258407328777,18.99292639826963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  03:00:00,2.2,0.9020623058211419,18.732349637157945,19.10011931047163,18.74161527292974,18.74571752227526,18.716884738618077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  04:00:00,2.1,0.7794959130742894,18.527212226413685,18.843683340101165,18.48717385955173,18.50091318528745,18.460655224351825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  05:00:00,2.1,0.6133842708632289,18.349434325080708,18.615910566578005,18.26221104666116,18.285516348670562,18.235267163486114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  06:00:00,2.0,0.4515602355843439,18.17339287515441,18.39904713809607,18.048512445844487,18.081099957572192,18.019573460692175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  07:00:00,2.1,0.3776228494502005,21.979603400188495,21.980931990824022,21.976833897908037,21.97739752947633,21.976497925126083,0.0,0.0,11865640.550880928,1.2278178473934531e-9,8181588.568739879,1.0231815394945443e-9,6093614.593492386,6.139089236967266e-10,9685675.625302788,9.549694368615746e-10,6175860.772532116,5.456968210637569e-10,0.0,42002380.11094809 
 12/02  08:00:00,2.1,0.3578286007690852,22.000000000000004,22.0,22.0,22.0,22.0,0.0,0.0,10320053.450013503,0.0,11424974.889910765,0.0,7856469.011841713,1.6370904631912708e-9,12513578.132860279,1.6370904631912708e-9,7909261.702400523,1.6370904631912708e-9,0.0,50024337.18702678 
 12/02  09:00:00,2.2,1.4797303984206185,22.0,22.0,22.000000000000004,22.0,22.0,0.0,0.0,7985840.023528507,6.548361852765083e-10,8375618.043920843,3.2741809263825417e-10,5633141.84016301,1.6370904631912708e-10,9684675.347103508,6.548361852765083e-10,6071916.594264947,3.2741809263825417e-10,0.0,37751191.84898081 
 12/02  10:00:00,3.0,3.6529717802498443,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,21.999999999999993,0.0,0.0,6716986.115934544,0.0,6219573.397695115,3.637978807091713e-10,4399899.067182532,2.7284841053187847e-10,8116188.60999956,5.456968210637569e-10,5049001.861550027,9.094947017729282e-11,0.0,30501649.05236178 
 12/02  11:00:00,3.7,6.603864687397753,22.0,22.0,22.0,22.0,22.0,0.0,0.0,6016189.227005234,2.2323960861699151e-10,4580455.0619399,2.97652811489322e-10,3754928.6186484294,2.97652811489322e-10,7150861.774049385,4.4647921723398303e-10,4405431.577563539,2.2323960861699151e-10,0.0,25907866.259206485 
 12/02  12:00:00,4.5,9.438934523193689,21.999999999999993,21.999999999999993,21.999999999999996,21.99999999999999,21.999999999999993,0.0,0.0,5492805.206605149,1.8189894035458565e-10,2958019.239382826,2.2737367544323206e-10,3627850.72762728,1.8189894035458565e-10,6541043.91679721,4.547473508864641e-10,3973315.330527693,9.094947017729282e-11,0.0,22593034.420940157 
 12/02  13:00:00,3.8,11.055579672391582,22.0,22.000000000000007,22.000000000000007,21.999999999999996,22.0,0.0,0.0,5176604.964935968,3.2741809263825417e-10,2195213.6547744307,0.0,3547652.178928878,1.6370904631912708e-10,6180442.249420705,0.0,3721902.801321546,3.2741809263825417e-10,0.0,20821815.84938153 
 12/02  14:00:00,3.2,11.642653640162159,22.000000000000004,22.0,22.0,21.999999999999996,22.0,0.0,0.0,5238252.963962896,4.092726157978177e-10,2192211.8752690023,0.0,3595027.6967028845,0.0,6212909.084845768,4.092726157978177e-10,3517502.667037121,0.0,0.0,20755904.287817672 
 12/02  15:00:00,2.5,11.046140403881807,21.999999999999996,22.0,22.0,21.999999999999996,21.999999999999996,0.0,0.0,5228412.2432583785,5.456968210637569e-10,2566418.7345527173,1.3642420526593924e-10,3679132.625547056,0.0,6298496.437174662,0.0,3158314.812124493,2.7284841053187847e-10,0.0,20930774.85265731 
 12/02  16:00:00,2.1,9.053213009651557,22.0,22.0,22.0,22.0,22.0,0.0,0.0,5235669.45999561,5.115907697472721e-10,3919309.396098016,2.0463630789890885e-10,3876536.188705794,3.069544618483633e-10,6529869.078283804,5.115907697472721e-10,3437852.1534549417,1.5347723092418164e-10,0.0,22999236.27653816 
 12/02  17:00:00,1.7,6.378638859712131,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,21.999999999999996,0.0,0.0,5292751.37933071,1.6370904631912708e-10,5379871.943595748,3.2741809263825417e-10,4176989.3267437974,1.6370904631912708e-10,6913135.090377264,3.2741809263825417e-10,4071346.35957996,2.455635694786906e-10,0.0,25834094.09962748 
 12/02  18:00:00,1.3,4.022016361254014,22.0,22.0,22.0,22.0,22.0,0.0,0.0,5107699.92536664,0.0,5869562.091746526,6.139089236967266e-10,4275606.491847482,5.115907697472721e-10,6994914.137576809,6.139089236967266e-10,4280900.766343065,8.185452315956354e-10,0.0,26528683.412880518 
 12/02  19:00:00,1.7,2.8371808622000616,20.043266806298217,20.327967286981618,20.143655414199504,20.141658092834966,20.135532556852546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  20:00:00,2.0,2.1585464394379317,19.1876316626658,19.6167903246083,19.380213634289255,19.380979160024147,19.370475532105548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  21:00:00,2.4,1.8887685022778051,18.851434971102364,19.20865058803689,18.93142129599598,18.93595770037663,18.92344579684497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  22:00:00,2.1,1.5542375711885716,18.557061160775845,18.89464812983187,18.597304454650015,18.614193891067337,18.590799623406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  23:00:00,1.9,1.2851892604764863,18.332908838348892,18.623796450338887,18.31780285705277,18.344286244450142,18.312578092260296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/02  24:00:00,1.6,1.0117639988605134,18.128007290204867,18.38958090869449,18.07818779060754,18.11765768344035,18.07516259137157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  01:00:00,1.2,0.45513030016083345,17.942189545193077,18.166712603386635,17.868274506565555,17.916773304116873,17.86427558179272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  02:00:00,0.8,-0.20059907975285707,17.765655715720104,17.961780041704245,17.676380070074146,17.73512076791284,17.67122785795479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  03:00:00,0.4,-0.9331143862969455,17.58987598707443,17.75821905674569,17.484649953167548,17.55291419115442,17.478118192634575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  04:00:00,0.3,-1.4381053452968713,17.436298235968803,17.589565580171197,17.325046857756313,17.40065823375463,17.31575666522436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  05:00:00,0.2,-1.8317760834903556,17.292579261643162,17.433042337031285,17.1759051956683,17.25876920938476,17.165471905723578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  06:00:00,0.1,-2.055102966238225,17.154035322256213,17.294697033570927,17.04304292341817,17.131381576622147,17.03098500600957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  07:00:00,0.2,-2.332554370352599,17.037035553484746,17.12634789584591,16.88494792603936,16.980916783340817,16.87248177488377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  08:00:00,0.4,-2.40557238690145,16.92925270025548,16.985142959427726,16.749570401431082,16.852045459650913,16.736867866035297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  09:00:00,0.5,-2.0392286822580177,16.82606368671656,16.876023356001056,16.64206923271019,16.749777016620506,16.62943651676646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  10:00:00,1.8,1.5446079259087764,16.841120129184855,17.578457075072375,17.201602604024387,16.84060146952535,16.744500093662108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  11:00:00,3.2,7.185655547917012,16.91265809304555,18.606083570857606,17.63504775948493,16.958920230786564,16.922312638506785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  12:00:00,4.5,13.397739019490364,17.021550171368762,19.761350133320754,17.59172406499204,17.03483719776565,17.100778252257992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  13:00:00,5.1,17.445638402200245,17.106861738470084,20.54651091273419,17.519199651206733,17.04830810409353,17.212316105023664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  14:00:00,5.6,18.585347750334744,17.177104439360164,20.45764967500905,17.593428305158263,17.11209417758677,17.525375404773634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  15:00:00,6.2,16.523356059048613,17.209292256196086,19.912988574688605,17.52801953398904,17.0921253678792,17.64900561499001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  16:00:00,5.8,13.903180651807235,17.145730348314995,19.31346495976353,17.377639202910952,17.008192868932614,17.515995981686075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  17:00:00,5.3,10.585535308510115,17.051085277476002,18.667749259434128,17.170231401654565,16.86243433612735,17.184396555535574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
