Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 12/18  17:00:00,5.533333333333335,9.362508045902057,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,18842210.38928366 
 12/18  18:00:00,4.733333333333333,6.10901217764891,21.0,21.0,21.0,21.0,21.0,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,19510338.87442173 
 12/18  19:00:00,4.166666666666667,3.8402626911692397,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,21198670.715163857 
 12/18  20:00:00,3.8249999999999997,2.629945390440982,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,22173941.09665909 
 12/18  21:00:00,3.466666666666667,1.8881546234489894,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,22244495.279631026 
 12/18  22:00:00,2.7166666666666663,1.1425219608357609,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,22733098.802406486 
 12/18  23:00:00,1.7166666666666668,0.07450018073315262,19.09457929488186,18.603995310936565,18.35838966796553,18.436454984984483,18.389669943047394,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/18  24:00:00,0.7166666666666667,-1.3236825539211963,18.257554291268587,17.6310726578775,17.325917100530358,17.419242561297583,17.366735914983554,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/19  01:00:00,0.06666666666666667,-2.7452693538596495,17.938872771626247,17.23668830605448,16.89826317284476,17.01565608932087,16.943645169536516,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/19  02:00:00,-0.2750000000000001,-3.8383888774519135,17.68108082505475,16.920013646950352,16.56808354112916,16.703663610058417,16.615137509388354,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/19  03:00:00,-0.6333333333333333,-4.801399670176339,17.456458357381916,16.64250093639483,16.287763118817328,16.440255308576216,16.335695010232186,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/19  04:00:00,-1.1500000000000001,-5.675738583948436,17.240989245518207,16.380110012338985,16.026249933936892,16.194270608418776,16.07625933740552,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/19  05:00:00,-1.75,-6.432057650365178,17.028061838490473,16.123539047370446,15.771800488347525,15.953632686674988,15.821427109163892,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/19  06:00:00,-2.35,-7.090770639534618,16.84341089318965,15.896224003449959,15.543184943518481,15.740830880034602,15.594502987352838,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/19  07:00:00,-2.308333333333333,-7.544995698537204,20.9909883223154,20.986573495997565,20.984739798072415,20.9857786738966,20.985008308514622,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,71234718.63039961 
 12/19  08:00:00,-1.8666666666666665,-7.488872844009979,21.0,21.0,20.999999999999996,21.0,20.999999999999996,4145400.0,0.0,7920077.218560001,5940057.91392,18005535.13248,0.0,47265287.76437447 
 12/19  09:00:00,-1.4083333333333332,-5.882400852816748,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,44491977.664288245 
 12/19  10:00:00,0.08333333333333336,-1.3943306253692553,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,31786245.555647336 
 12/19  11:00:00,2.283333333333333,5.818953176820542,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,21843046.88618885 
 12/19  12:00:00,4.483333333333334,12.66447096520392,21.000000000000004,21.393250858947397,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,15714162.35071966 
 12/19  13:00:00,5.633333333333333,17.5748735036352,20.999999999999996,22.617036262565193,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,9544495.244348839 
 12/19  14:00:00,6.033333333333334,19.780116013521013,21.0,22.642203544167426,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,11228498.885285342 
 12/19  15:00:00,6.433333333333334,19.36793529359849,21.0,22.34599600744715,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,8882121.348151645 
 12/19  16:00:00,6.075,16.59833441598235,21.000000000000004,21.853602909445456,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,8763191.554955153 
 12/19  17:00:00,5.233333333333334,11.730662586396257,21.000000000000004,21.109544805866683,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,11085435.499578148 
 12/19  18:00:00,4.375,6.891745445805607,21.000000000000004,21.000000000000007,21.000000000000004,21.000000000000004,21.000000000000004,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,12222712.072100792 
 12/19  19:00:00,3.4166666666666665,3.545842615068025,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,14541337.73750047 
 12/19  20:00:00,2.475,1.3737159467169775,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,16499538.721982224 
 12/19  21:00:00,1.5166666666666666,-0.41763023976407654,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,17285817.37908097 
 12/19  22:00:00,0.9833333333333334,-1.8200083832933054,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,18167064.097367246 
 12/19  23:00:00,0.725,-2.4585336802505275,19.242401258925202,19.057525391370483,18.516033564952036,18.529468988113667,18.548238577293144,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/19  24:00:00,0.48333333333333334,-2.668152738570832,18.518927129363963,18.270100089432166,17.603673574989866,17.611167291619374,17.63981299836797,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/20  01:00:00,0.39999999999999997,-2.6789790788668912,18.258648126111098,17.944299439406286,17.24875202212343,17.267698884055957,17.28818405555786,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/20  02:00:00,0.34166666666666673,-2.909801172583119,18.03080218511687,17.660396636471635,16.96153843769329,16.992232969977007,17.002344182976554,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/20  03:00:00,0.3,-3.3199013474256667,17.82980722661548,17.408125167514743,16.714903450222074,16.760936526819652,16.762365334145915,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/20  04:00:00,0.3,-3.699009309040491,17.649807863218534,17.17462447114737,16.49585377086501,16.556505284152806,16.546014839423663,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/20  05:00:00,0.24166666666666667,-3.844717474790683,17.478752894889542,16.951032818155557,16.287729727268008,16.36121687022639,16.339330667021866,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/20  06:00:00,0.19999999999999998,-3.7898132967394624,17.339766949805433,16.760980197381212,16.113036776900646,16.1993255483785,16.165447058763316,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/20  07:00:00,0.4916666666666667,-3.5496581223950106,20.99295451107238,20.990468804016135,20.98762885044799,20.988067946482204,20.987877616116297,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,60728096.01547597 
 12/20  08:00:00,0.9333333333333332,-2.985501504315152,21.0,21.0,21.0,21.0,21.0,5527200.0,0.0,7920077.218560001,5940057.91392,19387335.13248,0.0,40492920.96484591 
 12/20  09:00:00,1.3916666666666666,-1.875576955976616,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,37994382.57490747 
 12/20  10:00:00,1.8916666666666666,-0.28409701966040596,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,31809847.516164105 
 12/20  11:00:00,2.4499999999999997,0.98816483190395,21.0,21.000000000000004,21.000000000000004,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,28129878.98608253 
 12/20  12:00:00,2.991666666666667,2.29600302870953,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,24562542.082811095 
 12/20  13:00:00,4.016666666666667,7.225148046192324,21.0,21.05315026865203,21.0,21.0,21.0,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,11934078.527895333 
 12/20  14:00:00,5.358333333333333,14.368425558374753,21.000000000000004,21.378244358829722,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,12069475.237486733 
 12/20  15:00:00,6.716666666666666,17.614152015776302,21.0,21.715699946603994,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,8488093.89915615 
 12/20  16:00:00,7.008333333333333,16.448193666044315,21.000000000000004,21.520376210807147,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,7484543.543903265 
 12/20  17:00:00,6.508333333333333,12.43230650291641,21.000000000000004,21.030191855089637,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,9629102.772671252 
 12/20  18:00:00,6.008333333333333,8.078747722195038,21.0,21.0,21.0,21.0,21.0,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,11598951.871733725 
 12/20  19:00:00,5.158333333333333,4.988561682152146,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,14481858.144430714 
 12/20  20:00:00,4.116666666666666,2.990497814557591,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,16572692.737785932 
 12/20  21:00:00,3.0583333333333336,1.3736804815833181,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,17583290.003359225 
 12/20  22:00:00,2.308333333333333,0.10422601027255662,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,18534246.358411137 
 12/20  23:00:00,1.75,-0.7274753710062235,19.29531129169407,18.93903760765382,18.521032085226356,18.608147510835717,18.628697394502833,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/20  24:00:00,1.2083333333333333,-1.4251536815589698,18.563444294849816,18.107918068424375,17.589847735655166,17.694965971508307,17.727426530579795,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/21  01:00:00,1.175,-1.9722284947594269,18.301871547928233,17.7861761167123,17.232171417392944,17.358278521340218,17.38496777079872,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/21  02:00:00,1.4166666666666667,-2.2443236532573554,18.09692091535064,17.54107430724621,16.974168918821174,17.113965449609292,17.133438766425197,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/21  03:00:00,1.675,-2.386450714156968,17.92551026227896,17.335603319896247,16.76725156628156,16.91932495667632,16.930467485176372,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/21  04:00:00,1.9166666666666667,-2.353104429170497,17.775045039202784,17.150393691215786,16.587407064701797,16.748085230968346,16.751773485564254,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/21  05:00:00,2.058333333333333,-1.9733918723356958,17.631141274264696,16.96703009819474,16.413988574956875,16.582254686534757,16.576885877809882,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/21  06:00:00,2.216666666666667,-1.3600319589652727,17.520087610596004,16.817300430055884,16.267764289938192,16.4484756487392,16.4332531925066,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/21  07:00:00,2.183333333333333,-0.890093222412626,20.99363018072908,20.990804262560257,20.98839128003321,20.98923956338112,20.989143789891823,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,58180671.15573455 
 12/21  08:00:00,2.0416666666666665,-0.973143544823701,21.0,21.0,21.0,21.0,21.0,5527200.0,0.0,7920077.218560001,5940057.91392,19387335.13248,0.0,39094513.58048569 
 12/21  09:00:00,1.8833333333333337,-0.2507273083078084,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,34615872.00024601 
 12/21  10:00:00,2.966666666666667,3.081603025485066,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,23627897.999740504 
 12/21  11:00:00,5.0249999999999995,9.231105659791341,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,15723365.56606201 
 12/21  12:00:00,7.066666666666667,14.290041606698283,21.000000000000004,21.000690290667468,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,10908754.694794562 
 12/21  13:00:00,8.541666666666666,17.565684841128657,21.0,21.378519705614597,21.0,21.0,21.0,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,5340715.789686649 
 12/21  14:00:00,9.700000000000001,18.669086674290345,21.0,21.378289229280426,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,5458500.188781706 
 12/21  15:00:00,10.841666666666667,18.013512200913883,21.058790397699937,21.526046153768295,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,3419608.2766682543 
 12/21  16:00:00,11.008333333333335,16.11365044312586,21.16192854221751,21.424278112204405,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,3170024.6656483137 
 12/21  17:00:00,10.566666666666666,13.357210519996945,21.159854353891447,21.076114764811553,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,4015376.9782818435 
 12/21  18:00:00,10.108333333333333,10.527813903345121,21.02492582629814,21.00000000000102,21.0,21.0,21.0,6909000.0,0.0,9900096.523200002,9900096.523200002,26709193.046400003,0.0,7146450.565270055 
 12/21  19:00:00,9.841666666666669,8.648572845344704,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,10024767.315117504 
 12/21  20:00:00,9.799999999999999,7.903699259764031,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,11284219.975989692 
 12/21  21:00:00,9.741666666666667,7.639882975648774,21.0,21.0,21.0,21.0,21.000000000000004,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,11996042.327435534 
 12/21  22:00:00,9.116666666666665,7.342262624998026,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,12792137.618579414 
 12/21  23:00:00,8.116666666666667,6.5060129534806705,19.81522746228549,19.51684729234605,19.204904205170433,19.224400925686876,19.213916352470438,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/21  24:00:00,7.116666666666667,5.306982101473298,19.22074699628948,18.825337712244696,18.45018753377455,18.47287366232344,18.462330674884168,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/22  01:00:00,6.525000000000001,4.118005715530327,18.956743051825068,18.504446583382535,18.11404865888544,18.152642167304087,18.127468158850153,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/22  02:00:00,6.2250000000000005,3.4201696055708712,18.751655554699738,18.26005938182772,17.865006644536354,17.916153798910845,17.87911947663303,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/22  03:00:00,5.925,2.97068013559068,18.57205312643336,18.04749334559041,17.653898240101324,17.716177082525817,17.668464879843814,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/22  04:00:00,5.45,2.5135929545823825,18.396929429193825,17.843734145131872,17.450998513482286,17.524536075356853,17.465924402018274,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/22  05:00:00,4.791666666666667,1.894315935796983,18.21433683655915,17.62727715687136,17.240631486923828,17.326176297444366,17.255867245700554,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 12/22  06:00:00,4.1499999999999995,1.2416435911276127,18.057487668545686,17.435459183040447,17.056167224205712,17.149562646974918,17.069424092736856,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 12/22  07:00:00,3.9583333333333335,0.6442276980611547,20.995294333425697,20.99308660824514,20.991665871103873,20.99204429558455,20.991697425657843,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,47250804.133106336 
 12/22  08:00:00,4.116666666666666,0.07592614247668131,21.0,21.0,21.0,21.0,21.0,5527200.0,0.0,7920077.218560001,5940057.91392,19387335.13248,0.0,31602687.74155742 
 12/22  09:00:00,4.258333333333334,0.7900064692678215,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,25785039.486417852 
 12/22  10:00:00,4.708333333333333,4.241038030360051,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,16743491.265116554 
 12/22  11:00:00,5.408333333333334,9.735803357830441,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,12022549.442475684 
 12/22  12:00:00,6.108333333333334,12.064258965421425,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,10825402.460659496 
 12/22  13:00:00,6.341666666666666,12.938115367363947,21.0,21.008674675920407,21.0,21.0,21.0,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,5289159.149173714 
 12/22  14:00:00,6.3,13.68223933616899,21.0,21.00002813344629,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,8663762.411932692 
